controller,scenario,seed,shield_enabled,reward,whole_building_kwh,hvac_ventilation_kwh,electricity_cost,peak_power_kw,comfort_violation_percent,temperature_violation_percent,humidity_violation_percent,comfort_degree_hours,humidity_percent_hours,co2_violation_percent,co2_ppm_hours,co2_peak_ppm,switches,aggressive_transitions,shield_intervention_percent,shield_fallback_percent,critical_safety_violations,action_distribution
random_v2,high_humidity_v2,905,False,-813.5778973544527,428.05400074670524,252.9628600326784,71.09299428306991,33.418280855632375,95.55555555555556,62.22222222222222,91.11111111111111,6.648325857528116,141.55736668252104,13.541666666666666,287.84385677517673,1190.7411554157302,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,expensive_electricity_v2,901,False,-527.1617917116727,423.9100986927072,253.2759517260884,121.44040504511511,32.96469544876788,82.22222222222223,62.22222222222222,44.44444444444444,5.5018879885824115,27.718284963823756,13.541666666666666,288.09113616292586,1216.0464264683064,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,expensive_electricity_v2,902,False,-512.8139746643402,423.08814364222076,253.06184355338053,121.36557636107648,32.36918742250065,86.66666666666667,64.44444444444444,48.888888888888886,5.133802632125557,27.200907316336295,14.583333333333334,271.81308194592896,1178.8090251433907,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,expensive_electricity_v2,903,False,-583.5648109395,421.7186667933803,253.47783003981448,120.81310747853246,32.26740028676394,84.44444444444444,64.44444444444444,51.111111111111114,7.614776826106458,28.037945992501598,14.583333333333334,282.70430738340315,1209.3977390077416,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,expensive_electricity_v2,904,False,-521.9547269829964,421.3893323880035,252.62408057015227,120.77216789527148,32.415691624481475,84.44444444444444,66.66666666666667,37.77777777777778,6.045742322373195,23.9625451360473,10.416666666666666,205.64792243650925,1163.3326215852715,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,expensive_electricity_v2,905,False,-511.2486425655007,424.8661384253481,252.9628600326784,121.9172921472786,33.08987722772556,84.44444444444444,64.44444444444444,44.44444444444444,4.7995989270535935,28.730228519689426,13.541666666666666,287.84385677517673,1190.7411554157302,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,meeting_surge_v2,901,False,-477.83770509863166,428.7813486927071,253.2759517260884,70.9971352419314,32.96469544876788,82.22222222222223,64.44444444444444,42.22222222222222,6.687605197302901,28.777124641634042,20.833333333333332,644.1832684406334,1345.4434151288847,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,meeting_surge_v2,902,False,-462.24068538621816,427.9706436422207,253.06184355338053,70.94220552612279,32.36918742250065,86.66666666666667,66.66666666666667,44.44444444444444,6.248448621984664,28.638995032604782,21.875,624.3920048345905,1344.3264499614654,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,meeting_surge_v2,903,False,-534.2933417523407,426.5899167933803,253.47783003981448,70.63991146203817,32.26740028676394,84.44444444444444,64.44444444444444,51.111111111111114,8.823935087317533,29.008798196573913,21.875,632.3136307804391,1339.1160338045931,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
random_v2,meeting_surge_v2,904,False,-470.57723232990276,426.2718323880035,252.62408057015227,70.6137054628512,32.415691624481475,84.44444444444444,68.88888888888889,37.77777777777778,7.22031753238197,25.170090454716025,19.791666666666668,511.088451758538,1257.4015377416454,79,41,0.0,0.0,0,"[0.20833333333333334, 0.2708333333333333, 0.22916666666666666, 0.2916666666666667]"
